Record Date,FEI Number,Legal Name,Record Type,Date Posted,Download,Record ID
07/10/2015,3009237709,"IntelliCell Biosciences, Inc.",483,01/17/2024,https://www.fda.gov/media/83818/download,281946
05/17/2017,3009248035,TSDR Pharmacy Inc. dba brandMD Skin Care,483,01/17/2024,https://www.fda.gov/media/105074/download,282589
07/23/2015,3009422393,"Banner Pharmacy Services, LLC",483,01/17/2024,https://www.fda.gov/media/91503/download,282633
11/20/2017,3009422393,"Banner Pharmacy Services, LLC",483,01/17/2024,https://www.fda.gov/media/108269/download,282640
11/20/2017,3009422393,"Banner Pharmacy Services, LLC",483,01/17/2024,https://www.fda.gov/media/108284/download,282643
05/09/2018,3009436720,California Stem Cell Treatment,483,01/17/2024,https://www.fda.gov/media/106861/download,282595
03/14/2016,3009486960,"Option Care Enterprises, Inc.",483,01/17/2024,https://www.fda.gov/media/96222/download,282674
08/08/2017,3009486960,"Option Care Enterprises, Inc.",483,01/17/2024,https://www.fda.gov/media/106455/download,282665
07/23/2015,3009495734,"Wholesome Soy Products, Inc.",483,01/17/2024,https://www.fda.gov/media/90409/download,282347
07/10/2015,3009499974,Celltex Therapeutics Corporation,483,01/17/2024,https://www.fda.gov/media/85330/download,281662
07/09/2018,3009571102,"La Vita Compounding Pharmacy, LLC",483,01/17/2024,https://www.fda.gov/media/114283/download,282599
07/10/2015,3009590582,"Central Admixture Pharmacy Services, Inc.",483,01/17/2024,https://www.fda.gov/media/89357/download,281793
07/23/2015,3009590582,"Central Admixture Pharmacy Services, Inc.",483,01/17/2024,https://www.fda.gov/media/90905/download,281840
10/14/2016,3009590582,"Central Admixture Pharmacy Services, Inc.",483,01/17/2024,https://www.fda.gov/media/100652/download,281849
07/11/2015,3009641885,"Beacon Hill Medical Pharmacy, P.C.",483,01/17/2024,https://www.fda.gov/media/86506/download,282171
07/10/2015,3009701075,Chamberlain Farms Inc.,483,01/17/2024,https://www.fda.gov/media/84322/download,282305
04/12/2018,3009712882,Prescription Labs Inc dba Greenpark,483,01/17/2024,https://www.fda.gov/media/108730/download,281734
07/10/2015,3009724085,Olympia Pharmaceuticals,483,01/17/2024,https://www.fda.gov/media/85390/download,282403
05/30/2018,3009724085,Olympia Pharmaceuticals,483,01/17/2024,https://www.fda.gov/media/113328/download,282458
07/10/2015,3009792262,"Wiley Chemists, Inc.",483,01/17/2024,https://www.fda.gov/media/87076/download,282011
07/10/2015,3009803574,"Home Infusions Solutions, Inc.",483,01/17/2024,https://www.fda.gov/media/86244/download,281792
07/10/2015,3009815000,"Specialty Compounding, LLC",483,01/17/2024,https://www.fda.gov/media/85637/download,281664
07/10/2015,3009815000,"Specialty Compounding, LLC",483,01/17/2024,https://www.fda.gov/media/86669/download,281660
07/23/2015,3009815000,"Specialty Compounding, LLC",483,01/17/2024,https://www.fda.gov/media/92522/download,281686
10/29/2015,3009855773,"Custom Compounding Centers, LLC",483,01/17/2024,https://www.fda.gov/media/85460/download,282554
12/14/2015,3009855773,"Custom Compounding Centers, LLC",483,01/17/2024,https://www.fda.gov/media/89556/download,282560
07/10/2015,3009864179,"Pharmagen Laboratories, Inc",483,01/17/2024,https://www.fda.gov/media/86700/download,282471
07/10/2015,3009864179,"Pharmagen Laboratories, Inc",483,01/17/2024,https://www.fda.gov/media/86709/download,282474
07/10/2015,3009925820,Medi-Fare Drug,483,01/17/2024,https://www.fda.gov/media/85793/download,281771
07/10/2015,3009925820,Medi-Fare Drug,483,01/17/2024,https://www.fda.gov/media/86434/download,282380
07/23/2015,3009925820,Medi-Fare Drug,483,01/17/2024,https://www.fda.gov/media/89595/download,281770
07/23/2015,3009988995,"RC Compounding Services, LLC",483,01/17/2024,https://www.fda.gov/media/85500/download,281901
11/13/2015,3009988995,"RC Compounding Services, LLC",483,01/17/2024,https://www.fda.gov/media/94508/download,281905
03/16/2018,3009988995,"RC Compounding Services, LLC",483,01/17/2024,https://www.fda.gov/media/111618/download,281918
03/04/2016,3010015551,Central Admixture Pharmacy Services Inc.,483,01/17/2024,https://www.fda.gov/media/96256/download,282478
07/21/2015,3010054268,"Home Intensive Care Pharmacy, LLC",483,01/17/2024,https://www.fda.gov/media/93327/download,281687
07/21/2015,3010054268,"Home Intensive Care Pharmacy, LLC",483,01/17/2024,https://www.fda.gov/media/93331/download,281681
07/10/2015,3010078541,Clinical Specialties Compounding Pharmacy,483,01/17/2024,https://www.fda.gov/media/85559/download,282379
07/10/2015,3010078549,Stewart Compounding Pharmacy,483,01/17/2024,https://www.fda.gov/media/85511/download,281919
07/10/2015,3010078549,Stewart Compounding Pharmacy,483,01/17/2024,https://www.fda.gov/media/88079/download,281924
07/23/2015,3010078549,Stewart Compounding Pharmacy,483,01/17/2024,https://www.fda.gov/media/90999/download,281931
07/10/2015,3010087152,"Downing Labs, LLC",483,01/17/2024,https://www.fda.gov/media/85814/download,281672
07/10/2015,3010087152,"Downing Labs, LLC",483,01/17/2024,https://www.fda.gov/media/88922/download,281658
10/23/2015,3010087152,"Downing Labs, LLC",483,01/17/2024,https://www.fda.gov/media/94098/download,281698
07/10/2015,3010116308,"Total Pharmacy Services, Inc.",483,01/17/2024,https://www.fda.gov/media/86220/download,282257
07/23/2015,3010116308,"Total Pharmacy Services, Inc.",483,01/17/2024,https://www.fda.gov/media/90678/download,282258
07/10/2015,3010166765,"Healix Infusion Therapy, Inc.",483,01/17/2024,https://www.fda.gov/media/88475/download,281661
09/23/2016,3010166765,"Healix Infusion Therapy, Inc.",483,01/17/2024,https://www.fda.gov/media/100569/download,281719
01/16/2018,3010166880,"LEESAR, INC",483,01/17/2024,https://www.fda.gov/media/89196/download,282450
10/24/2018,3010166880,"LEESAR, INC",483,01/17/2024,https://www.fda.gov/media/106836/download,282465
03/17/2016,3010199183,"Main Street Family Pharmacy, LLC",483,01/17/2024,https://www.fda.gov/media/86208/download,281757
04/19/2017,3010199915,"AstraZeneca Pharmaceuticals, LP",483,01/17/2024,https://www.fda.gov/media/104330/download,281723
07/10/2015,3010223213,"Americare Compounding, LLC.",483,01/17/2024,https://www.fda.gov/media/86432/download,281940
10/27/2015,3010223213,"Americare Compounding, LLC.",483,01/17/2024,https://www.fda.gov/media/94729/download,281986
04/02/2018,3010229269,Vulto Creamery,483,01/17/2024,https://www.fda.gov/media/104882/download,282007
08/08/2016,3010241801,"Vital Care Compounder, Inc",483,01/17/2024,https://www.fda.gov/media/99665/download,282120
07/11/2015,3010285019,"Pine Pharmacy and Home Care Products Center, Inc.",483,01/17/2024,https://www.fda.gov/media/86505/download,281951
07/23/2015,3010285019,"Pine Pharmacy and Home Care Products Center, Inc.",483,01/17/2024,https://www.fda.gov/media/87278/download,281979
05/19/2016,3010285019,"Pine Pharmacy and Home Care Products Center, Inc.",483,01/17/2024,https://www.fda.gov/media/98065/download,281987
01/05/2018,3010299526,Diplomat Pharmacy Inc. dba Diplomat Specialty Pharmacy,483,01/17/2024,https://www.fda.gov/media/110395/download,282197
10/24/2018,3010348724,F.H. Investments Inc.,483,01/17/2024,https://www.fda.gov/media/115061/download,282661
09/29/2017,3010371376,"New England Life Care, Inc. dba Advanced Compounding Solutions",483,01/17/2024,https://www.fda.gov/media/107752/download,282221
02/02/2018,3010371376,"New England Life Care, Inc. dba Advanced Compounding Solutions",483,01/17/2024,https://www.fda.gov/media/107435/download,282224
07/24/2017,3010375341,Garda Rx LLC,483,01/17/2024,https://www.fda.gov/media/106526/download,281853
11/20/2017,3010404505,United Pharmacy,483,01/17/2024,https://www.fda.gov/media/108716/download,282454
04/09/2018,3010421557,West Coast Nuclear Pharmacy,483,01/17/2024,https://www.fda.gov/media/112529/download,282455
07/10/2015,3010450840,"Specialty Medicine Compounding Pharmacy, P.C.",483,01/17/2024,https://www.fda.gov/media/87149/download,282144
10/27/2015,3010479366,"Theranos, Inc.",483,01/17/2024,https://www.fda.gov/media/94721/download,282558
09/08/2016,3010479366,"Theranos, Inc.",483,01/17/2024,https://www.fda.gov/media/99993/download,282577
04/12/2017,3010490167,"Edge Pharma, LLC",483,01/17/2024,https://www.fda.gov/media/103169/download,281641
10/24/2018,3010490167,"Edge Pharma, LLC",483,01/17/2024,https://www.fda.gov/media/112561/download,281643
07/23/2015,3010494410,Summerton Drug Compounding and Dispensary,483,01/17/2024,https://www.fda.gov/media/91039/download,281777
07/17/2015,3010520230,Bidart Bros.,483,01/17/2024,https://www.fda.gov/media/92680/download,282538
11/18/2015,3010536120,"Medical Center Pharmacy, Inc.",483,01/17/2024,https://www.fda.gov/media/94192/download,281755
07/23/2015,3010538416,Brookfield Prescription Center Inc. dba MD Custom Rx,483,01/17/2024,https://www.fda.gov/media/87234/download,281618
02/11/2016,3010589333,Right Value Drug Stores LLC,483,01/17/2024,https://www.fda.gov/media/91290/download,281701
10/12/2018,3010589333,Right Value Drug Stores LLC,483,01/17/2024,https://www.fda.gov/media/106102/download,281745
03/07/2016,3010621916,"Drug Depot, LLC., dba APS Pharmacy",483,01/17/2024,https://www.fda.gov/media/96144/download,282432
07/26/2018,3010621916,"Drug Depot, LLC., dba APS Pharmacy",483,01/17/2024,https://www.fda.gov/media/114932/download,282461
07/10/2015,3010633613,"Eastern Pharmacy, Inc.",483,01/17/2024,https://www.fda.gov/media/88096/download,282400
07/26/2018,3010660340,Drug Crafters,483,01/17/2024,https://www.fda.gov/media/114908/download,281739
07/17/2015,3010680515,US Specialty Formulations LLC,483,01/17/2024,https://www.fda.gov/media/92186/download,281835
10/25/2017,3010680515,US Specialty Formulations LLC,483,01/17/2024,https://www.fda.gov/media/107407/download,281858
07/10/2015,3010683157,"SCA Pharmaceuticals, Inc.",483,01/17/2024,https://www.fda.gov/media/88411/download,282607
01/08/2018,3010683157,"SCA Pharmaceuticals, Inc.",483,01/17/2024,https://www.fda.gov/media/109984/download,282620
11/19/2015,3010750417,"Pharmaceutic Labs, LLC.",483,01/17/2024,https://www.fda.gov/media/94302/download,281985
07/10/2015,3010810839,Avenue Pharmacy Inc dba Pathway Pharmacy,483,01/17/2024,https://www.fda.gov/media/88877/download,282392
07/23/2015,3010810839,Avenue Pharmacy Inc dba Pathway Pharmacy,483,01/17/2024,https://www.fda.gov/media/90258/download,282424
09/01/2016,3010836489,"I.V. Specialty, Ltd",483,01/17/2024,https://www.fda.gov/media/96606/download,281715
09/12/2017,3010836489,"I.V. Specialty, Ltd",483,01/17/2024,https://www.fda.gov/media/106823/download,281728
07/10/2015,3010839113,"One Way Drug, LLC",483,01/17/2024,https://www.fda.gov/media/88497/download,282060
10/02/2017,3010839113,"One Way Drug, LLC",483,01/17/2024,https://www.fda.gov/media/107049/download,282070
06/15/2017,3010840309,"SterRx, LLC",483,01/17/2024,https://www.fda.gov/media/104843/download,282005
05/04/2018,3010876031,Nutripack LLC,483,01/17/2024,https://www.fda.gov/media/103064/download,282371
07/17/2015,3010894019,"Brown's Compounding Center, Inc.",483,01/17/2024,https://www.fda.gov/media/91878/download,282495
01/18/2017,3010922197,"Complete Pharmacy and Medical Solutions, LLC.",483,01/17/2024,https://www.fda.gov/media/89974/download,282443
10/24/2018,3010922197,"Complete Pharmacy and Medical Solutions, LLC.",483,01/17/2024,https://www.fda.gov/media/104437/download,282464
10/23/2015,3010943533,"Pine Pharmaceuticals, LLC",483,01/17/2024,https://www.fda.gov/media/94280/download,281984
10/24/2018,3010943533,"Pine Pharmaceuticals, LLC",483,01/17/2024,https://www.fda.gov/media/113359/download,282010
07/23/2015,3010955218,Johnson Memorial Cancer Center,483,01/17/2024,https://www.fda.gov/media/89540/download,282476
08/21/2017,3010987875,Buffalo Pharmacies Inc,483,01/17/2024,https://www.fda.gov/media/107013/download,282006
07/23/2015,3011000002,Perry Drugs Inc.,483,01/17/2024,https://www.fda.gov/media/89972/download,282278
07/17/2015,3011014614,Ionia Pharmacy,483,01/17/2024,https://www.fda.gov/media/91384/download,282536
12/11/2015,3011022663,"BioScrip Pharmacy (NY), Inc.",483,01/17/2024,https://www.fda.gov/media/90615/download,281988
05/09/2018,3011043554,"Pharm D Solutions, LLC",483,01/17/2024,https://www.fda.gov/media/92574/download,281735
07/23/2015,3011074473,Option Care,483,01/17/2024,https://www.fda.gov/media/91059/download,281683
09/12/2017,3011074473,Option Care,483,01/17/2024,https://www.fda.gov/media/107190/download,281729
07/17/2015,3011082190,National Prescription Services Inc. dba HRI Pharmacy,483,01/17/2024,https://www.fda.gov/media/90747/download,282348
07/11/2015,3011082279,Shur-Green Farms,483,01/17/2024,https://www.fda.gov/media/92215/download,281891
07/23/2015,3011116100,"Absolute Pharmacy, LLC",483,01/17/2024,https://www.fda.gov/media/91285/download,282421
05/18/2016,3011116100,"Absolute Pharmacy, LLC",483,01/17/2024,https://www.fda.gov/media/97849/download,282431
07/23/2015,3011123993,Infusion Systems of SW Florida Inc. dba Myerlee Pharmacy,483,01/17/2024,https://www.fda.gov/media/90286/download,282422
10/02/2017,3011123993,Infusion Systems of SW Florida Inc. dba Myerlee Pharmacy,483,01/17/2024,https://www.fda.gov/media/107273/download,282452
01/06/2016,3011127887,"Allegheny Health Network Home Infusion, LLC",483,01/17/2024,https://www.fda.gov/media/90755/download,281842
01/06/2016,3011127887,"Allegheny Health Network Home Infusion, LLC",483,01/17/2024,https://www.fda.gov/media/91241/download,281843
10/20/2016,3011130315,Medivera Compounding Pharmacy,483,01/17/2024,https://www.fda.gov/media/90686/download,282195
08/11/2017,3011130315,Medivera Compounding Pharmacy,483,01/17/2024,https://www.fda.gov/media/106945/download,282198
07/23/2015,3011152407,AnazaoHealth Corporation,483,01/17/2024,https://www.fda.gov/media/91234/download,282061
04/28/2017,3011152407,AnazaoHealth Corporation,483,01/17/2024,https://www.fda.gov/media/104822/download,282068
05/15/2017,3011152407,AnazaoHealth Corporation,483,01/17/2024,https://www.fda.gov/media/104643/download,282067
03/12/2016,3011158365,OPS International Incorporated dba Olympia Pharmacy,483,01/17/2024,https://www.fda.gov/media/91068/download,282426
05/15/2017,3011158388,Nephron Sterile Compounding Center LLC,483,01/17/2024,https://www.fda.gov/media/104798/download,281778
05/30/2018,3011158388,Nephron Sterile Compounding Center LLC,483,01/17/2024,https://www.fda.gov/media/113070/download,281779
07/23/2015,3011193301,"PharmaLogic CSP, Inc.",483,01/17/2024,https://www.fda.gov/media/90632/download,281619
07/23/2015,3011278953,"Physician Preferred Medical, LLC",483,01/17/2024,https://www.fda.gov/media/91450/download,281875
02/04/2016,3011286349,"Qualgen, LLC",483,01/17/2024,https://www.fda.gov/media/94086/download,281879
06/15/2017,3011286349,"Qualgen, LLC",483,01/17/2024,https://www.fda.gov/media/105802/download,281880
07/23/2015,3011299928,Jungle Jim’s Pharmacy,483,01/17/2024,https://www.fda.gov/media/90852/download,281900
09/02/2016,3011319445,Hybrid Pharma LLC,483,01/17/2024,https://www.fda.gov/media/99720/download,282437
07/23/2015,3011357279,"Tri-Med, Inc. dba Advanced Care Infusion-Shelby",483,01/17/2024,https://www.fda.gov/media/91834/download,282181
07/28/2015,3011357279,"Tri-Med, Inc. dba Advanced Care Infusion-Shelby",483,01/17/2024,https://www.fda.gov/media/91684/download,282190
08/21/2017,3011357279,"Tri-Med, Inc. dba Advanced Care Infusion-Shelby",483,01/17/2024,https://www.fda.gov/media/107321/download,282199
09/01/2016,3011364861,"Health Innovations Pharmacy, Inc",483,01/17/2024,https://www.fda.gov/media/91491/download,281935
07/17/2015,3011396023,Innovative Compounding Pharmacy,483,01/17/2024,https://www.fda.gov/media/92359/download,282539
07/23/2015,3011402879,The Wellness Pharmacy,483,01/17/2024,https://www.fda.gov/media/91797/download,282547
07/24/2017,3011402879,The Wellness Pharmacy,483,01/17/2024,https://www.fda.gov/media/106375/download,281640
10/19/2016,3011412185,Montana Compounding Pharmacy PC,483,01/17/2024,https://www.fda.gov/media/101083/download,282086
07/17/2015,3011430551,"Brookfield Medical/Surgical Supplies, Inc.",483,01/17/2024,https://www.fda.gov/media/91905/download,282477
05/24/2017,3011430551,"Brookfield Medical/Surgical Supplies, Inc.",483,01/17/2024,https://www.fda.gov/media/104902/download,282481
08/03/2017,3011430551,"Brookfield Medical/Surgical Supplies, Inc.",483,01/17/2024,https://www.fda.gov/media/106664/download,282482
09/27/2017,3011430551,"Brookfield Medical/Surgical Supplies, Inc.",483,01/17/2024,https://www.fda.gov/media/104894/download,282483
07/17/2015,3011432609,"Precision Pharmacy Center, LLC",483,01/17/2024,https://www.fda.gov/media/91790/download,282537
06/17/2016,3011432609,"Precision Pharmacy Center, LLC",483,01/17/2024,https://www.fda.gov/media/98673/download,282568
03/24/2017,3011469631,Advanced Infusion Solutions,483,01/17/2024,https://www.fda.gov/media/94211/download,282121
09/01/2016,3011501377,"Diamond Pharmacy, LLC",483,01/17/2024,https://www.fda.gov/media/92044/download,282085
07/21/2015,3011504027,Compounding Pharmacy of America,483,01/17/2024,https://www.fda.gov/media/93334/download,281753
02/21/2018,3011504027,Compounding Pharmacy of America,483,01/17/2024,https://www.fda.gov/media/111170/download,281765
11/07/2015,3011509553,RXQ Compounding LLC,483,01/17/2024,https://www.fda.gov/media/94794/download,281904
10/25/2017,3011509553,RXQ Compounding LLC,483,01/17/2024,https://www.fda.gov/media/107854/download,281915
07/17/2015,3011515831,InfuScience a subsidiary of Bioscrip,483,01/17/2024,https://www.fda.gov/media/92431/download,281775
08/18/2015,3011536648,Option Care,483,01/17/2024,https://www.fda.gov/media/93385/download,281695
07/23/2015,3011564121,"Lincare, Inc.",483,01/17/2024,https://www.fda.gov/media/92119/download,282610
07/23/2015,3011564121,"Lincare, Inc.",483,01/17/2024,https://www.fda.gov/media/92130/download,282608
09/29/2017,3011564121,"Lincare, Inc. dba United Medical Home Infusion",483,01/17/2024,https://www.fda.gov/media/107629/download,282618
09/01/2016,3011581046,"Kalman Health & Wellness, Inc.",483,01/17/2024,https://www.fda.gov/media/93276/download,282354
05/13/2016,3011624368,"Option Care Enterprises, Inc. dba Option Care",483,01/17/2024,https://www.fda.gov/media/97876/download,282613
12/16/2015,3011627411,Sentara Infusion Services,483,01/17/2024,https://www.fda.gov/media/94061/download,281635
08/31/2015,3011630209,"Hartley Medical Center Pharmacy, Incorporated",483,01/17/2024,https://www.fda.gov/media/93399/download,282552
06/05/2017,3011630209,"Hartley Medical Center Pharmacy, Incorporated",483,01/17/2024,https://www.fda.gov/media/104346/download,282591
08/21/2015,3011656880,PCP LV LLC dba Pinnacle Compounding Pharmacy,483,01/17/2024,https://www.fda.gov/media/93046/download,282063
08/18/2015,3011677351,American Specialty Pharmacy,483,01/17/2024,https://www.fda.gov/media/92942/download,281694
09/21/2015,3011688532,Eagle Pharma Outsourcing LLC,483,01/17/2024,https://www.fda.gov/media/93433/download,282655
10/24/2018,3011688532,Eagle Pharma Outsourcing LLC,483,01/17/2024,https://www.fda.gov/media/113594/download,282660
03/04/2016,3011707930,WellRx LLC,483,01/17/2024,https://www.fda.gov/media/95420/download,282351
03/04/2016,3011707930,WellRx LLC,483,01/17/2024,https://www.fda.gov/media/96468/download,282352
01/05/2018,3011707930,WellRx LLC,483,01/17/2024,https://www.fda.gov/media/110274/download,282362
08/04/2017,3011752429,"Isomeric Pharmacy Solutions, LLC",483,01/17/2024,https://www.fda.gov/media/94528/download,281654
08/04/2017,3011752429,"Isomeric Pharmacy Solutions, LLC",483,01/17/2024,https://www.fda.gov/media/99733/download,281652
08/04/2017,3011752429,"Isomeric Pharmacy Solutions, LLC",483,01/17/2024,https://www.fda.gov/media/104240/download,281653
02/25/2016,3011755158,"Concord, Inc. dba Carlton's Dunwoody Pharmacy",483,01/17/2024,https://www.fda.gov/media/96128/download,282389
06/16/2016,3011756326,Pharmakon Long Term Care Pharmacy Inc.,483,01/17/2024,https://www.fda.gov/media/98711/download,282319
02/28/2017,3011759873,MOORE'S COMPOUNDING PHARMACY,483,01/17/2024,https://www.fda.gov/media/103177/download,281722
04/12/2017,3011761321,"Wells Pharmacy, Inc",483,01/17/2024,https://www.fda.gov/media/101631/download,281762
10/24/2018,3011761321,"Wells Pharmacy, Inc",483,01/17/2024,https://www.fda.gov/media/113085/download,281767
09/23/2016,3011761505,MOORE'S PHARMACY INC,483,01/17/2024,https://www.fda.gov/media/100185/download,281718
04/16/2018,3011769075,One Way Drug DBA Partell Specialty Pharmacy,483,01/17/2024,https://www.fda.gov/media/112693/download,282071
08/10/2017,3011775721,"Vital Rx, Inc. dba Atlantic Pharmacy and Compounding",483,01/17/2024,https://www.fda.gov/media/106103/download,282447
12/17/2015,3011804748,Advanced Infusion Solutions,483,01/17/2024,https://www.fda.gov/media/94389/download,282118
12/23/2016,3011827553,Tri-Coast Pharmacy,483,01/17/2024,https://www.fda.gov/media/101487/download,282441
05/19/2016,3011830726,"Algunas Inc., dba Woodland Hills Compounding Pharmacy",483,01/17/2024,https://www.fda.gov/media/97550/download,282567
05/19/2016,3011830726,"Algunas Inc., dba Woodland Hills Compounding Pharmacy",483,01/17/2024,https://www.fda.gov/media/98069/download,282566
09/14/2017,3011837323,"US Stem Cell Clinic, LLC",483,01/17/2024,https://www.fda.gov/media/107324/download,282449
04/04/2016,3011859261,Anderson Holdings Inc.,483,01/17/2024,https://www.fda.gov/media/96521/download,282055
01/21/2016,3011870779,Elkhart Pharmacy,483,01/17/2024,https://www.fda.gov/media/95536/download,281705
08/22/2016,3011887629,Empower Pharmacy,483,01/17/2024,https://www.fda.gov/media/95350/download,281717
10/24/2018,3011887629,Empower Pharmacy,483,01/17/2024,https://www.fda.gov/media/111056/download,281744
02/28/2017,3011888866,"Barclay, Luke, & Pillai Specialty Pharmacy, PLLC",483,01/17/2024,https://www.fda.gov/media/103231/download,282066
07/19/2016,3011893599,"Auro Pharmacies, Inc.",483,01/17/2024,https://www.fda.gov/media/96277/download,282571
08/28/2018,3011893599,"Auro Pharmacies, Inc.",483,01/17/2024,https://www.fda.gov/media/115838/download,282602
05/22/2018,3011911677,Bayview Pharmacy Inc.,483,01/17/2024,https://www.fda.gov/media/100180/download,281781
02/04/2016,3011936057,"Jack P. Herick, Inc. dba Glades Drugs",483,01/17/2024,https://www.fda.gov/media/95780/download,282428
03/18/2016,3011967886,"RC Outsourcing, LLC",483,01/17/2024,https://www.fda.gov/media/96633/download,281911
03/18/2016,3011967886,"RC Outsourcing, LLC",483,01/17/2024,https://www.fda.gov/media/96641/download,281908
06/15/2017,3011967886,"RC Outsourcing, LLC",483,01/17/2024,https://www.fda.gov/media/105042/download,281912
05/15/2017,3011976853,BSO LLC,483,01/17/2024,https://www.fda.gov/media/104192/download,282497
10/25/2016,3012030543,Brigham and Women's Hospital,483,01/17/2024,https://www.fda.gov/media/100758/download,282218
03/04/2016,3012034698,"Pacifico National, Inc. dba AmEx Pharmacy",483,01/17/2024,https://www.fda.gov/media/96677/download,282429
03/23/2016,3012038236,Stonegate Pharmacy LP,483,01/17/2024,https://www.fda.gov/media/96388/download,281712
03/23/2016,3012038236,Stonegate Pharmacy LP,483,01/17/2024,https://www.fda.gov/media/96403/download,281709
07/02/2018,3012038236,Stonegate Pharmacy LP,483,01/17/2024,https://www.fda.gov/media/114133/download,281738
04/24/2017,3012039582,"Reliant Compounded Solutions Monroe, LLC",483,01/17/2024,https://www.fda.gov/media/104618/download,282480
03/12/2016,3012053582,"QuVa Pharma, Inc.",483,01/17/2024,https://www.fda.gov/media/96416/download,281708
03/12/2016,3012053582,"QuVa Pharma, Inc.",483,01/17/2024,https://www.fda.gov/media/96425/download,281713
10/12/2018,3012053582,"QuVa Pharma, Inc.",483,01/17/2024,https://www.fda.gov/media/106662/download,281746
01/09/2017,3012066153,Mooney's Pharmacy Inc.,483,01/17/2024,https://www.fda.gov/media/100044/download,281760
03/04/2016,3012080718,Jeffreys Drug Store,483,01/17/2024,https://www.fda.gov/media/96487/download,281845
10/02/2017,3012080718,Jeffreys Drug Store,483,01/17/2024,https://www.fda.gov/media/107233/download,281857
08/17/2016,3012086997,"Trone Health Services, Inc.",483,01/17/2024,https://www.fda.gov/media/99520/download,282374
12/08/2017,3012086997,"Trone Health Services, Inc.",483,01/17/2024,https://www.fda.gov/media/109519/download,282377
03/27/2017,3012104093,Fagron Compounding Services,483,01/17/2024,https://www.fda.gov/media/103119/download,282281
08/25/2016,3012124155,Creative Pharmacy Solutions Central LLC dba Pharmacy Innovations,483,01/17/2024,https://www.fda.gov/media/99604/download,281848
02/06/2019,3012124170,Ranier's Compounding Laboratory,483,01/17/2024,https://www.fda.gov/media/97981/download,281861
02/06/2019,3012124170,Ranier's Compounding Laboratory,483,01/17/2024,https://www.fda.gov/media/113612/download,281860
04/19/2016,3012161781,Custom Meds Inc.,483,01/17/2024,https://www.fda.gov/media/97375/download,282433
06/15/2017,3012174424,ASP Cares,483,01/17/2024,https://www.fda.gov/media/104078/download,281726
08/08/2016,3012184662,Stanley Specialty Pharmacy Compounding and Wellness Center,483,01/17/2024,https://www.fda.gov/media/99471/download,281936
09/19/2017,3012184662,Stanley Specialty Pharmacy Compounding and Wellness Center,483,01/17/2024,https://www.fda.gov/media/107516/download,281938
09/30/2016,3012188090,Option Care Enterprises,483,01/17/2024,https://www.fda.gov/media/100514/download,282355
03/06/2018,3012188090,Option Care Enterprises,483,01/17/2024,https://www.fda.gov/media/111380/download,282368
06/28/2016,3012188803,Enclara Pharmacia Inc,483,01/17/2024,https://www.fda.gov/media/99355/download,281847
04/14/2016,3012200488,"Meditech Laboratories, Inc",483,01/17/2024,https://www.fda.gov/media/96893/download,282064
07/21/2017,3012200488,"Meditech Laboratories, Inc",483,01/17/2024,https://www.fda.gov/media/106413/download,282069
08/16/2016,3012223534,Colonia Care Pharmacy,483,01/17/2024,https://www.fda.gov/media/96888/download,282037
06/09/2016,3012223762,Town Total Compounding Center,483,01/17/2024,https://www.fda.gov/media/98725/download,281991
01/20/2017,3012228279,"Auro Pharmacies, Inc DBA Central Drugs",483,01/17/2024,https://www.fda.gov/media/102453/download,282581
02/08/2017,3012228279,"Auro Pharmacies, Inc DBA Central Drugs",483,01/17/2024,https://www.fda.gov/media/102511/download,282584
10/24/2018,3012228279,"Auro Pharmacies, Inc DBA Central Drugs",483,01/17/2024,https://www.fda.gov/media/106846/download,282603
06/17/2016,3012248018,"Pharmakon Compounding Pharmacy, Inc.",483,01/17/2024,https://www.fda.gov/media/98447/download,282318
09/12/2017,3012248071,"Maple Rose Enterprises, Inc, dba Pencol Pharmacy",483,01/17/2024,https://www.fda.gov/media/100069/download,282499
06/06/2016,3012266548,"Professional Partners, Inc./ Westcliff Compounding Pharmacy",483,01/17/2024,https://www.fda.gov/media/98735/download,282569
05/16/2016,3012283530,Arnold Professional Pharmacy,483,01/17/2024,https://www.fda.gov/media/97944/download,282244
09/01/2016,3012289984,"Well Care Discount Pharmacy, LLC",483,01/17/2024,https://www.fda.gov/media/98047/download,282065
07/20/2018,3012289984,"Well Care Discount Pharmacy, LLC",483,01/17/2024,https://www.fda.gov/media/114335/download,282072
07/19/2016,3012292690,Sewaren Innovative Pharmaceutical Packaging dba SIPP,483,01/17/2024,https://www.fda.gov/media/99161/download,282039
06/17/2016,3012299349,"MedPark Pharmacy, LLC",483,01/17/2024,https://www.fda.gov/media/98459/download,282245
05/22/2018,3012299349,"MedPark Pharmacy, LLC",483,01/17/2024,https://www.fda.gov/media/104216/download,282248
06/22/2016,3012327563,"Jajco, Inc. DBA Anchor Drugs Pharmacy",483,01/17/2024,https://www.fda.gov/media/98830/download,282570
08/08/2016,3012335395,"Option Care Enterprises, Inc.",483,01/17/2024,https://www.fda.gov/media/99306/download,282247
08/14/2017,3012360920,W & C dba The Apothecary,483,01/17/2024,https://www.fda.gov/media/99021/download,282139
08/22/2016,3012384835,SKNV,483,01/17/2024,https://www.fda.gov/media/99495/download,282436
01/08/2018,3012384835,SKNV,483,01/17/2024,https://www.fda.gov/media/106703/download,282451
